DriverID,City,SignupDate,LastActiveDate,DaysSinceLastTrip,TotalTrips,TripsPerWeek,HoursOnlinePerDay,Utilisation,AverageDailyEarnings_GHS,EarningsPerWeek,Ratings,CancellationRate,IncentiveParticipation,EngagementScore,churn
109106,Kumasi,28/10/2023,09/04/2024,621,7801,37,5.6,0.51,434,3038,4,0.19,1,0.48,0
257505,Accra,17/01/2022,22/03/2024,639,7462,45,11,0.48,773.8,5416.6,4,0.25,0,1,1
504321,Accra,24/09/2023,07/11/2024,409,2152,59,6.8,0.64,1006.2,7043.4,5,0.36,1,0.44,1
542628,Accra,26/02/2023,14/12/2023,738,4584,71,10.9,0.77,540,3780,4,0.24,1,0.64,1
934500,Cape Coast,17/04/2022,28/10/2022,1150,1824,95,5.6,0.53,533.1,3731.7,5,0.38,0,0.64,1
823630,Kumasi,24/05/2023,15/09/2024,462,1614,39,10,0.53,825.2,5776.4,5,0.38,1,0.51,1
332345,Accra,07/02/2024,15/06/2025,189,,63,15.7,0.72,773.1,5411.7,4,0.46,1,1,0
619848,Takoradi,09/02/2024,18/01/2025,337,200,58,4,0.65,258,1806,5,0.32,1,0.88,1
822384,Accra,01/10/2023,26/04/2025,239,4667,105,12.4,0.44,666.9,4668.3,4,0.28,1,0.9,1
615863,Tamale,12/07/2023,26/08/2023,848,2067,82,7.2,0.77,909.6,6367.2,5,0.34,1,0.45,1
109788,Accra,13/04/2022,28/08/2022,1211,200,20,10.7,0.5,188.4,1318.8,5,,1,0.64,1
222882,Cape Coast,11/10/2023,08/09/2025,104,3345,27,13.4,0.41,809.4,5665.8,4,0.3,0,0.58,1
467586,Accra,31/03/2023,04/03/2024,657,6914,88,8.4,0.65,689.8,4828.6,4,0.39,,0.82,1
800489,Accra,31/05/2023,04/12/2024,382,4813,36,4,0.62,437.7,3063.9,4,0.29,1,,0
336434,Accra,19/08/2023,30/11/2025,21,398,20,8.9,0.68,428.3,2998.1,5,0.26,1,0.43,0
588928,Takoradi,05/04/2024,05/01/2025,350,4460,62,8.4,0.53,707.4,4951.8,3,0.44,1,0.85,1
850707,Accra,03/02/2022,24/06/2024,545,200,43,9.1,0.71,664.7,4652.9,5,0.27,0,0.9,1
133899,Accra,15/11/2023,27/01/2025,328,10468,122,5.8,0.61,647.4,4531.8,5,0.5,1,0.74,1
906339,Accra,24/10/2022,20/11/2025,31,4402,116,10.6,0.63,363.2,2542.4,5,0.43,1,0.66,1
333387,Kumasi,22/05/2024,01/10/2025,81,5898,79,9,0.79,715.6,5009.2,5,0.29,1,0.68,0
802763,Accra,07/03/2023,16/11/2024,400,8305,68,7.3,0.73,562,3934,5,0.27,1,1,1
687030,Accra,05/08/2022,06/10/2023,807,4473,123,4,0.51,756.7,5296.9,4,0.36,1,0.42,1
312232,Accra,17/08/2022,26/08/2022,1213,4428,61,8.5,0.66,681.9,4773.3,5,0.42,0,0.96,1
537945,Accra,06/03/2024,30/09/2024,447,1356,103,11.4,0.67,489.5,3426.5,5,0.31,1,0.54,1
205874,Kumasi,11/04/2023,18/04/2023,978,200,84,11.4,0.53,371.3,2599.1,4,0.26,1,0.78,1
628849,Accra,19/07/2023,22/12/2023,730,1820,88,6,0.47,678.3,4748.1,4,0.29,0,0.8,1
231124,Accra,26/01/2023,17/12/2025,4,4431,119,8.6,0.49,571.4,3999.8,4,0.13,1,0.85,0
397698,Accra,28/04/2022,27/03/2024,634,4270,35,6.5,0.58,627,4389,4,0.29,0,0.72,1
395207,Accra,20/07/2022,12/09/2023,831,4793,124,7.9,0.65,316.8,2217.6,5,,1,0.7,1
721845,Accra,26/05/2024,04/11/2024,412,361,72,,0.43,666.9,,4,0.32,1,0.61,1
230788,Accra,26/04/2023,04/11/2025,47,1952,80,4.6,0.52,851.7,5961.9,5,0.41,0,0.58,1
509581,Accra,08/05/2022,10/12/2024,376,6779,72,6.9,0.69,568.8,3981.6,4,,0,0.65,1
189538,Accra,26/12/2022,28/12/2023,724,4582,43,7.5,0.7,320.3,2242.1,5,0.33,1,0.97,1
958888,Accra,23/03/2024,27/07/2025,147,200,145,6.2,0.78,464.9,3254.3,4,0.25,1,1,0
972203,Kumasi,21/04/2023,02/06/2025,202,7410,20,7.2,0.63,717.4,5021.8,4,0.31,0,0.56,1
256381,Cape Coast,27/02/2023,24/04/2025,241,8804,73,9.3,0.68,189.2,1324.4,4,,1,0.57,1
560571,Accra,20/04/2024,05/07/2025,169,1127,111,,0.68,611.4,4279.8,4,0.41,,0.44,1
809294,Tamale,23/10/2023,21/06/2025,183,3882,74,8.5,0.69,730.5,5113.5,4,0.21,,0.54,0
215571,Takoradi,22/12/2023,18/07/2025,156,3330,150,5.2,0.6,147.9,1035.3,4,0.37,1,0.44,1
262399,Accra,29/01/2024,17/10/2024,430,3893,25,,0.67,859.4,6015.8,4,0.27,1,0.51,0
755320,Takoradi,10/02/2023,20/11/2024,396,5132,34,5.4,0.45,198.2,1387.4,4,0.19,1,,0
216336,Accra,08/01/2022,31/05/2022,1300,4643,95,12,0.71,400.8,2805.6,4,0.28,1,0.86,1
787647,Cape Coast,19/01/2023,17/02/2025,307,10018,150,10.7,0.68,162.5,1137.5,5,0.39,0,0.83,1
466512,Kumasi,18/08/2022,22/07/2023,883,603,27,10.8,0.75,448.2,3137.4,4,,1,0.52,1
610523,Tamale,04/06/2023,27/04/2024,603,7273,49,9.8,0.59,520.1,3640.7,4,0.3,1,0.59,1
189835,Accra,18/10/2022,03/07/2023,902,6889,130,4.4,0.65,382.4,2676.8,4,0.39,0,0.87,1
913976,Kumasi,02/10/2022,28/08/2025,115,200,48,12.5,0.78,514,3598,5,0.27,1,0.52,1
460869,Accra,06/11/2023,20/11/2024,396,1369,45,7.9,0.64,521.1,3647.7,5,0.44,1,0.63,0
984984,Tamale,28/09/2022,04/06/2024,565,200,150,8.8,0.71,366.9,2568.3,5,0.26,0,0.96,1
721332,Accra,11/11/2022,03/04/2025,262,7016,30,6.8,0.7,797.7,5583.9,4,0.31,1,0.98,1
291427,Accra,08/05/2024,26/08/2024,482,6805,,4.7,0.6,908.1,6356.7,4,,1,1,1
416528,Accra,25/03/2024,25/11/2024,391,3837,63,7.4,0.58,559.2,3914.4,4,0.33,1,0.56,1
435994,Accra,01/03/2023,11/03/2023,1016,7371,106,10.1,0.5,752.4,5266.8,5,0.33,1,0.61,1
321769,Takoradi,21/11/2023,01/06/2025,203,6028,137,,0.57,872.3,,3,0.2,0,0.77,1
413999,Accra,05/09/2022,19/04/2025,246,5121,110,11.4,0.44,537.1,3759.7,4,0.37,0,0.74,0
223124,Accra,05/01/2022,31/01/2023,1055,2475,20,5.8,0.66,100,700,5,0.32,1,0.28,1
855142,Accra,01/03/2023,17/03/2023,1010,200,123,9.4,0.49,475,,4,0.18,0,0.58,1
855938,Accra,03/02/2022,04/02/2025,320,3151,130,13.4,0.75,401.9,2813.3,4,0.41,1,0.81,0
402166,Cape Coast,16/01/2022,17/03/2025,279,3952,81,14.4,0.44,100,700,5,0.48,0,0.52,1
,Kumasi,27/01/2022,20/09/2024,457,5685,94,6.8,,376.5,2635.5,5,0.42,1,0.74,0
174732,Accra,07/06/2022,19/02/2023,1036,4590,52,6.9,0.41,113.3,793.1,5,0.32,1,0.53,1
409585,Kumasi,20/03/2024,29/03/2024,632,3838,,8.8,0.5,467.7,3273.9,5,0.19,1,0.66,1
592278,Kumasi,19/01/2023,12/08/2025,131,4825,,9.8,0.46,702.4,4916.8,5,0.19,1,0.85,0
183454,Accra,10/05/2024,26/12/2024,360,962,103,8.7,0.46,316.9,2218.3,5,0.24,0,1,0
473624,Cape Coast,16/04/2024,06/11/2025,45,2445,74,10.7,0.59,441.9,3093.3,4,0.36,0,0.71,0
495768,Accra,16/06/2023,18/11/2025,33,6466,86,5.8,0.43,638.2,4467.4,5,0.47,0,0.61,1
539579,Cape Coast,19/04/2024,07/10/2024,440,2680,,9.7,0.52,292.2,2045.4,3,0.22,1,0.74,1
291282,Tamale,30/01/2024,09/06/2025,195,3214,37,4,0.59,492.4,3446.8,4,0.39,1,0.88,1
918933,Kumasi,07/09/2023,28/11/2025,23,5572,85,4,0.54,573.3,4013.1,5,0.11,0,0.53,0
556022,Accra,22/11/2022,23/07/2025,151,1727,26,7.4,0.65,568.4,3978.8,4,0.22,,0.83,0
768686,Accra,10/12/2022,28/07/2025,146,2549,20,9.9,0.54,352,2464,5,0.36,1,0.39,0
268653,Kumasi,24/06/2022,13/01/2025,342,200,116,10.8,0.47,257,1799,4,0.47,0,0.7,1
502870,Accra,09/08/2023,12/09/2025,100,7254,20,4.7,0.76,677.8,4744.6,4,0.41,1,0.68,1
427632,Accra,17/03/2023,14/11/2025,37,7755,20,,0.6,486.7,3406.9,,0.33,0,,0
694085,Kumasi,05/09/2022,01/05/2023,965,6807,20,8.6,0.77,474.2,,5,0.41,0,0.45,1
981738,Accra,24/07/2023,25/11/2023,757,4516,68,8.2,0.61,615.2,4306.4,4,0.39,1,0.88,1
317009,Accra,05/02/2023,28/11/2025,23,470,65,10.3,0.55,698.3,4888.1,5,0.28,0,0.61,0
407076,Kumasi,17/07/2022,08/03/2024,653,2548,34,6.7,0.69,500.6,3504.2,5,0.3,0,0.43,1
159546,Kumasi,24/09/2023,15/02/2024,675,1345,105,6.8,,278,1946,5,0.24,1,0.93,1
734217,Accra,22/10/2023,13/09/2024,464,1572,78,10.1,0.58,651.4,4559.8,5,0.28,0,0.74,0
741540,Kumasi,07/02/2023,28/10/2023,785,2836,104,9.5,0.46,443.2,3102.4,4,0.16,1,0.94,1
915875,Accra,28/04/2024,03/09/2025,109,2698,96,11.7,0.52,327.6,2293.2,5,0.15,1,0.82,1
246917,Accra,22/02/2022,21/10/2025,61,7205,129,4.1,0.74,779.6,5457.2,5,0.42,1,0.8,0
147531,Kumasi,31/03/2024,30/08/2025,113,4120,,6.4,0.5,375.6,2629.2,5,0.2,1,0.53,0
483886,Accra,15/08/2023,18/09/2024,459,8033,50,5.9,0.57,1142.5,7997.5,,0.33,0,0.86,1
552096,Accra,16/03/2023,06/10/2023,807,1824,103,7.1,0.48,619.7,4337.9,4,0.34,,0.96,1
474177,Kumasi,12/05/2022,15/05/2022,1316,5104,20,7.3,0.61,183.6,1285.2,4,0.37,1,0.64,1
437530,Accra,14/10/2023,21/12/2025,0,3308,58,8.6,0.44,619.5,4336.5,5,0.29,1,0.66,0
453059,Accra,04/02/2023,10/06/2023,925,5496,20,4.7,0.64,615.8,4310.6,4,0.34,1,0.77,1
619385,Accra,16/01/2024,25/01/2024,696,6510,97,10.6,0.66,174.1,1218.7,5,0.26,1,0.68,1
911275,Accra,27/06/2022,20/12/2024,366,7399,122,10,0.5,181.5,1270.5,5,,1,0.83,1
478329,Accra,17/02/2023,06/08/2023,868,2922,62,6.8,0.52,333.6,2335.2,5,0.31,1,1,1
142468,Cape Coast,22/11/2022,18/09/2023,825,3975,61,4,0.75,403.5,2824.5,4,0.42,,0.77,1
720060,Accra,14/06/2023,28/08/2023,846,6778,136,13.2,0.59,541.3,3789.1,5,0.19,1,0.79,1
821582,Accra,12/06/2022,19/09/2022,1189,9668,69,7.6,0.57,644.7,4512.9,5,0.36,1,0.56,1
968425,Accra,24/03/2023,19/07/2025,155,4244,58,8.5,0.62,456.1,3192.7,5,0.29,0,0.93,0
243271,Accra,25/08/2022,11/06/2023,924,3460,,10.3,0.67,489.9,3429.3,4,0.37,1,0.69,1
913219,Accra,29/12/2023,22/05/2024,578,200,97,,0.7,,3453.1,4,0.22,1,0.63,1
874729,Kumasi,31/03/2024,16/10/2024,431,4952,73,7.4,,474.1,3318.7,3,,0,0.63,1
678529,Cape Coast,10/05/2022,05/01/2024,716,2095,122,8,0.56,399.7,,4,0.1,1,0.93,1
607280,Accra,01/06/2023,23/04/2025,242,629,80,8.6,0.77,600.5,4203.5,4,0.33,1,0.67,1
431398,Accra,02/05/2022,18/12/2023,734,5696,68,,0.59,620.2,4341.4,4,0.27,0,0.65,1
304474,Accra,09/10/2023,21/02/2025,303,3765,81,5.3,0.43,632.2,4425.4,5,0.38,1,0.71,1
129105,Takoradi,14/08/2023,23/03/2024,638,6611,108,5.3,0.53,574.1,4018.7,5,0.3,0,0.7,1
527459,Accra,14/03/2024,07/05/2024,593,3907,,,0.76,197.8,1384.6,5,,1,0.53,1
144373,Accra,06/02/2023,21/01/2025,334,379,127,6.5,0.4,324.5,2271.5,,0.27,1,0.61,0
100448,Accra,13/05/2024,21/09/2025,91,4490,83,12.1,0.43,227.9,1595.3,5,0.32,0,0.58,0
893801,Kumasi,20/02/2024,23/05/2025,212,200,48,13.5,0.61,399.6,2797.2,,0.33,0,0.55,1
849204,Accra,05/10/2023,28/01/2025,327,,70,10.1,0.72,447.9,3135.3,5,0.34,1,0.68,1
354048,Accra,24/09/2022,05/04/2023,991,8147,58,4,0.75,781.7,5471.9,4,0.35,0,0.53,1
935592,Kumasi,07/05/2024,19/07/2025,155,3139,66,8.7,0.73,498,3486,,0.3,1,1,0
200700,Kumasi,21/07/2023,22/11/2023,760,4585,68,8.5,0.46,582,4074,4,0.32,1,0.72,1
715834,Kumasi,12/06/2022,12/09/2025,100,8023,98,12.5,0.47,352.5,2467.5,4,0.22,,0.75,0
396989,Takoradi,27/11/2022,27/07/2025,147,3953,74,6.7,0.76,619.5,4336.5,4,0.36,0,0.9,0
647636,Cape Coast,28/07/2022,07/03/2023,1020,200,83,6.3,0.68,864,6048,5,0.33,1,0.48,1
629260,Cape Coast,06/04/2022,16/05/2024,584,8221,76,7.6,0.75,344.8,,5,0.31,1,1,0
180556,Tamale,06/04/2022,23/04/2024,607,2475,83,4,0.7,247.2,1730.4,4,,1,0.53,1
403663,Accra,27/01/2022,30/06/2025,174,3308,86,8.7,0.41,480.2,3361.4,5,0.37,1,0.78,0
249944,Accra,24/03/2023,11/06/2024,558,8814,,5.8,0.77,487,3409,4,0.29,0,0.47,1
116597,Accra,12/01/2022,30/12/2023,722,11378,127,9.2,0.75,432,3024,5,0.33,0,0.76,1
618751,Kumasi,06/10/2023,05/12/2025,16,1814,126,10.5,0.66,307.3,2151.1,5,0.35,1,0.61,0
944817,Accra,28/02/2024,12/04/2025,253,6981,63,7.4,0.5,642.9,4500.3,4,0.18,,0.87,1
338651,Accra,31/08/2023,17/10/2024,430,,20,4,0.48,789.3,5525.1,,0.33,1,0.71,1
782661,Accra,06/06/2022,25/12/2024,361,9336,20,5.4,0.5,101.6,711.2,4,0.28,0,1,1
252958,Kumasi,29/01/2022,11/05/2024,589,3211,93,4.3,0.47,238.1,1666.7,4,0.36,0,0.65,1
751057,Accra,25/09/2023,25/07/2024,514,5042,70,9.6,,349.3,2445.1,5,0.26,1,0.65,0
436251,Kumasi,26/12/2023,06/02/2024,684,2528,142,12.8,0.75,465,3255,4,0.28,1,0.39,1
154450,Kumasi,11/07/2023,24/03/2025,272,9498,121,,,483.7,3385.9,5,0.23,1,0.51,0
393618,Accra,22/03/2022,22/08/2025,121,2449,20,5.6,0.51,602.8,4219.6,4,0.22,1,0.7,0
205405,Cape Coast,09/08/2023,19/08/2025,124,2475,86,4,0.74,675.3,4727.1,5,0.42,1,0.9,0
974077,Tamale,27/01/2023,11/03/2025,285,6078,42,7.2,0.68,877.8,6144.6,4,0.39,0,0.44,0
342007,Accra,26/01/2022,04/01/2025,351,1585,,7.2,0.65,434,3038,4,0.17,1,1,1
862288,Accra,31/01/2024,28/09/2024,449,5068,123,7.6,0.7,,3750.6,5,0.33,1,0.52,1
759785,Takoradi,22/01/2024,09/08/2024,499,2999,20,11.1,0.72,601.2,4208.4,4,0.38,0,0.74,1
823449,Takoradi,14/05/2022,24/12/2023,728,2204,99,4,0.62,391.8,2742.6,4,0.26,0,0.95,1
995644,Accra,10/04/2023,16/06/2025,188,3587,150,9,0.77,634.9,4444.3,5,0.24,0,0.65,1
568500,Accra,12/10/2023,11/07/2024,528,764,63,13,0.68,682.8,4779.6,5,0.16,1,0.56,1
851645,Kumasi,07/03/2024,25/03/2024,636,2318,54,8.2,0.52,,2695,,0.34,0,0.53,1
143189,Accra,02/01/2023,22/01/2025,333,10463,61,8.8,0.65,287.8,2014.6,4,0.28,1,0.7,1
148566,Kumasi,11/07/2022,19/05/2023,947,2015,67,7.5,,472.3,3306.1,5,0.42,0,1,1
735262,Accra,03/09/2022,31/07/2023,874,9380,68,12.6,0.76,374.8,2623.6,4,0.28,0,0.84,1
895798,Accra,31/10/2023,15/08/2024,493,5932,54,6.7,0.8,477,3339,5,0.27,1,0.7,1
935863,Cape Coast,16/08/2022,27/05/2023,939,3282,109,11.6,0.45,623.5,4364.5,5,0.34,,0.43,1
508501,Accra,01/11/2022,18/12/2024,368,2326,20,11.3,0.43,418.3,2928.1,4,0.4,1,1,1
186029,Accra,18/07/2022,03/08/2024,505,4323,145,,,738.9,5172.3,5,0.35,1,0.22,0
164849,Accra,03/07/2023,20/01/2024,701,9730,69,9.3,0.76,371,2597,5,0.38,1,0.42,1
571505,Tamale,10/05/2024,23/08/2025,120,200,100,9.7,0.77,371.2,2598.4,4,0.34,1,0.68,0
555401,Accra,09/09/2022,25/10/2023,788,3020,50,11.6,,586.4,4104.8,4,0.23,1,0.72,1
534952,Accra,14/01/2024,19/07/2024,520,6722,96,5.6,0.47,538.5,3769.5,5,0.31,1,0.51,0
571383,Kumasi,09/03/2024,18/07/2024,521,3612,132,8.2,0.8,417.5,2922.5,5,,1,0.73,1
855219,Cape Coast,06/04/2024,06/07/2024,533,4403,150,,0.65,705.4,4937.8,4,0.4,0,0.87,1
662572,Takoradi,15/03/2024,30/10/2025,52,200,123,6.1,0.75,447.5,3132.5,5,0.39,1,0.78,0
165581,Accra,23/01/2023,28/06/2023,907,4614,98,11,0.53,551.6,3861.2,4,0.29,1,0.75,1
693118,Accra,28/02/2024,19/11/2024,397,5377,96,4,0.65,307.8,2154.6,5,0.11,0,0.93,1
906370,Accra,24/09/2022,06/02/2024,684,3677,43,6.9,0.59,581.3,4069.1,5,0.26,0,0.68,1
870305,Accra,07/11/2023,07/08/2025,136,3116,20,4.4,0.7,262.2,1835.4,4,0.37,1,0.7,0
182172,Kumasi,22/02/2022,22/03/2022,1370,,58,5.2,0.78,348.5,2439.5,4,0.18,1,1,1
610028,Accra,09/10/2022,06/05/2025,229,5782,104,9.5,0.69,695.5,4868.5,4,0.32,1,0.74,1
481495,Accra,26/03/2022,09/05/2022,1322,5177,106,13.7,0.56,482,3374,5,0.24,1,0.66,1
119225,Accra,28/05/2022,08/06/2024,561,10365,20,8.9,0.79,707,4949,5,0.34,0,0.93,1
971491,Accra,05/10/2023,14/09/2025,98,3044,20,,0.43,805.6,5639.2,4,0.22,0,0.79,0
587081,Accra,24/01/2022,30/08/2023,844,4039,66,4,0.59,473.3,3313.1,5,0.32,0,0.69,1
877128,Cape Coast,16/10/2023,17/02/2025,307,9200,48,7.6,0.54,442.8,3099.6,4,0.25,0,0.75,0
779483,Takoradi,17/08/2023,05/07/2025,169,2819,38,8.5,0.72,708.2,,5,,1,0.59,0
142732,Kumasi,16/04/2022,28/08/2023,846,9736,116,6.1,0.65,587.1,4109.7,4,0.2,1,0.63,1
934478,Takoradi,24/04/2022,03/09/2024,474,3733,72,9.6,0.44,375.4,2627.8,5,0.24,0,0.91,1
489689,Accra,16/04/2023,07/06/2023,928,7540,115,12.9,0.6,619.1,,5,0.25,,0.66,1
812925,Kumasi,03/09/2023,23/10/2025,59,,20,6.5,0.72,100,700,5,0.4,,0.7,0
390966,Kumasi,06/05/2022,26/12/2022,1091,,71,5.9,0.64,403.9,2827.3,4,0.32,1,0.66,1
529077,Kumasi,20/04/2022,06/03/2024,655,5227,50,7.4,0.54,421.8,2952.6,4,0.25,1,0.58,1
807977,Accra,26/05/2022,01/03/2025,295,5391,84,4.3,0.52,487.7,3413.9,5,0.36,0,0.54,1
285638,Takoradi,17/10/2022,09/06/2023,926,5572,20,6,0.78,460.7,3224.9,4,0.3,1,0.79,1
306360,Tamale,26/09/2022,15/03/2023,1012,10502,150,9,0.46,534.9,3744.3,4,0.22,1,0.94,1
351176,Kumasi,04/07/2022,08/05/2024,592,5922,61,4.8,0.66,620.7,4344.9,5,0.34,1,0.73,0
653185,Cape Coast,06/04/2022,22/06/2022,1278,3640,95,10.4,0.8,326.9,2288.3,5,0.48,1,0.91,1
395939,Accra,21/03/2022,04/10/2022,1174,802,120,10.4,0.47,504.1,3528.7,5,0.33,1,0.77,1
963553,Accra,22/05/2023,06/07/2023,899,4260,134,5.4,0.47,548.8,3841.6,4,0.37,0,0.65,1
369944,Kumasi,14/05/2024,24/07/2024,515,2450,58,10.8,0.67,332.5,2327.5,4,0.21,1,0.59,0
173208,Accra,06/01/2023,29/03/2025,267,1465,126,6.8,0.49,635.5,4448.5,5,0.28,1,0.73,1
847260,Cape Coast,08/05/2024,11/10/2024,436,3705,124,13.9,0.43,547.7,3833.9,5,0.18,0,0.65,0
753151,Kumasi,01/08/2022,07/12/2024,379,200,68,,0.56,376.5,,5,0.2,1,0.57,0
336404,Accra,05/02/2023,24/02/2023,1031,200,89,4,0.43,111.2,778.4,5,0.35,1,0.8,1
566409,Accra,14/04/2022,16/06/2022,1284,4818,38,5.2,0.56,636.7,4456.9,5,0.28,0,0.34,1
967897,Accra,25/03/2024,28/04/2024,602,6821,94,6.9,0.58,566.1,3962.7,4,0.29,1,0.44,1
630446,Kumasi,23/01/2022,26/10/2022,1152,1402,139,8.8,0.62,235.1,1645.7,4,0.4,1,0.67,1
584968,Accra,28/02/2023,30/05/2025,205,6623,72,5.9,0.57,438.8,3071.6,5,0.32,0,0.77,0
347493,Accra,17/03/2022,01/03/2024,660,12120,63,10.2,0.49,,4155.9,4,0.25,0,0.72,1
865086,Kumasi,14/05/2023,08/12/2024,378,2542,,8.2,0.51,893.9,6257.3,3,0.25,1,0.62,1
,Accra,03/10/2023,11/05/2025,224,200,20,11.6,0.42,469.5,3286.5,4,0.45,0,0.73,1
998262,Kumasi,20/03/2022,22/05/2023,944,5830,31,5.7,0.79,485.8,3400.6,5,0.29,0,0.11,1
908600,Kumasi,04/08/2022,22/01/2024,699,9950,58,11.1,0.71,531.6,3721.2,4,0.31,1,0.1,1
406995,Kumasi,05/12/2023,29/03/2025,267,4990,38,10.6,0.44,635.2,4446.4,5,0.34,0,0.75,0
254636,Kumasi,06/03/2023,23/09/2025,89,3857,20,6.7,,232.9,1630.3,5,,,0.85,0
373917,Accra,20/01/2023,09/12/2024,377,2574,81,16.5,0.49,655.8,,4,0.38,0,0.87,0
449884,Takoradi,18/11/2022,09/06/2025,195,1049,150,10.7,0.51,586.6,4106.2,4,0.25,1,0.55,0
625664,Accra,11/10/2023,03/05/2025,232,1988,81,6,0.53,549,3843,4,0.28,1,0.52,1
841939,Accra,07/04/2023,03/11/2025,48,3516,20,6.4,0.66,753.3,5273.1,5,0.28,1,0.52,1
433949,Accra,07/04/2024,02/11/2024,414,9793,111,4,0.79,235.5,1648.5,4,0.33,1,0.61,1
799338,Cape Coast,14/06/2022,09/09/2023,834,200,,4.7,0.72,398.1,2786.7,4,0.18,1,0.56,1
326993,Accra,04/07/2022,17/04/2024,613,11234,106,9,0.64,,4582.9,4,0.33,0,0.56,1
750965,Accra,02/11/2022,16/06/2024,553,7125,34,6.7,0.57,398.5,2789.5,5,,1,0.75,1
590849,Kumasi,11/01/2022,16/11/2024,400,3072,103,5.1,0.72,800,5600,5,0.19,0,0.67,0
282605,Kumasi,02/07/2022,22/04/2025,243,5618,110,11,0.45,487.8,3414.6,3,0.38,1,0.42,0
911470,Accra,07/11/2023,07/11/2025,44,1628,92,4,0.51,433.1,3031.7,5,0.43,1,,0
910737,Tamale,04/08/2023,03/03/2024,658,10271,85,7.9,0.74,734,5138,4,0.32,0,1,1
141993,Cape Coast,09/10/2023,10/10/2024,437,200,77,7.4,0.73,612.7,4288.9,4,0.26,1,0.39,0
356961,Accra,14/09/2023,30/01/2025,325,200,147,5.6,0.58,653.3,4573.1,4,0.32,1,0.54,1
242003,Accra,25/05/2024,25/08/2024,483,6085,73,10.5,0.66,542.7,3798.9,5,0.21,1,0.7,1
293608,Accra,02/02/2022,16/06/2025,188,4413,122,,0.7,544.4,,4,0.24,1,0.85,0
105023,Accra,01/05/2022,19/05/2023,947,4269,101,11.5,0.42,635,,4,0.31,0,0.5,1
843640,Accra,18/12/2022,27/07/2023,878,3155,129,10,0.58,579.4,4055.8,,0.27,1,0.7,1
306885,Accra,22/12/2022,25/07/2024,514,1866,139,4.4,0.59,680.1,4760.7,5,0.21,1,0.59,1
548276,Accra,11/05/2023,16/12/2024,370,2994,106,10.8,0.74,751.3,5259.1,5,0.34,1,0.66,1
360310,Takoradi,21/09/2023,07/11/2024,409,7613,93,9.7,0.48,174.2,1219.4,4,0.26,0,0.76,1
187975,Takoradi,07/09/2023,03/01/2025,352,7838,150,10.9,0.46,262.7,1838.9,4,0.32,1,0.82,1
645427,Tamale,14/07/2023,17/02/2025,307,6729,94,7.7,0.61,629.6,4407.2,5,0.3,0,0.29,0
653264,Accra,06/01/2022,12/07/2022,1258,2146,104,5.2,0.66,352.3,2466.1,4,0.31,1,0.76,1
222636,Accra,12/06/2022,11/11/2023,771,500,148,7.7,0.43,521.2,3648.4,4,0.26,1,0.49,1
129563,Accra,19/06/2023,17/07/2024,522,9422,107,7.1,0.58,234,1638,4,0.19,1,0.62,0
666075,Accra,30/01/2024,05/10/2024,442,200,20,9.1,0.44,661.3,4629.1,4,0.27,0,0.57,1
401308,Accra,18/09/2022,19/07/2025,155,3338,20,15,0.54,100,700,3,0.31,1,0.79,0
412757,Kumasi,05/05/2022,29/08/2024,479,4511,20,4,0.65,630.9,4416.3,,0.3,0,0.45,1
165747,Kumasi,13/09/2023,30/06/2024,539,4044,74,7.3,0.59,387.3,2711.1,5,0.34,0,0.8,1
158259,Accra,31/01/2022,22/11/2025,29,6080,94,5.3,0.5,436.5,3055.5,3,0.24,1,0.97,0
435424,Kumasi,03/07/2023,01/11/2025,50,5632,33,12.9,0.72,596.1,4172.7,4,0.25,1,0.4,1
174592,Accra,24/01/2022,31/05/2023,935,7965,98,6.4,0.5,797.6,5583.2,4,0.29,1,0.61,1
461991,Accra,15/06/2023,24/09/2025,88,6816,41,7,0.77,639.7,4477.9,4,0.29,1,0.7,1
915382,Kumasi,06/06/2022,06/08/2023,868,6288,119,4,0.55,675.1,4725.7,4,0.24,1,0.7,1
927793,Accra,10/08/2022,14/02/2023,1041,3040,67,9.1,0.49,303.3,2123.1,4,0.45,,0.56,1
103856,Cape Coast,09/01/2023,19/10/2025,63,200,,5.5,0.78,331,2317,5,0.36,1,0.84,0
743375,Cape Coast,28/04/2022,07/02/2023,1048,1973,32,10.4,0.66,299.2,2094.4,5,0.34,1,0.57,1
378512,Accra,11/08/2022,23/11/2024,393,5639,53,4,0.53,818.7,5730.9,4,0.38,1,0.51,0
970531,Kumasi,31/01/2022,16/06/2024,553,2034,112,8.8,0.65,289.6,2027.2,5,0.32,1,,1
748066,Accra,02/12/2022,19/12/2024,367,3792,79,6.3,0.42,770.2,5391.4,5,0.31,1,0.45,1
978783,Accra,22/05/2022,18/03/2023,1009,3279,143,5.4,0.52,644.4,4510.8,5,0.45,1,0.82,1
950090,Kumasi,14/08/2022,11/07/2025,163,2943,20,13.7,0.49,497.6,3483.2,,0.23,1,0.57,0
536167,Accra,27/03/2022,12/01/2023,1074,6054,83,4,0.54,523.8,3666.6,,0.31,1,0.5,1
222978,Cape Coast,16/01/2024,29/11/2024,387,4636,32,7.2,0.59,305.4,2137.8,5,0.33,0,0.29,1
485736,Accra,10/12/2023,16/01/2025,339,4018,68,8.9,0.49,607.9,4255.3,3,0.38,1,1,0
